Date,Open,High,Low,Close,Volume
05/25/21,506,506.365,499.22,501.34,2699459
05/24/21,501.05,504.25,499.51,502.9,2412595
05/21/21,503.12,505.4,497.26,497.89,3322925
05/20/21,489.55,502.7,488.975,501.67,3721218
05/19/21,481.625,488.57,478.54,487.7,3349930
05/18/21,488.395,493.4778,486.1895,486.28,2350496
05/17/21,485.59,492.71,482.81,488.94,2701057
05/14/21,487.86,494.85,486.59,493.37,2882464
05/13/21,489.13,490.775,482.71,486.66,2716561
05/12/21,486.83,493.54,482.7,484.98,4121540
05/11/21,479.75,497.99,478.63,495.08,4401000
05/10/21,502,503.15,486.11,486.69,5131632
05/07/21,504.62,508.55,501.12,503.84,3132786
05/06/21,495.99,499.55,491.37,499.55,3783698
05/05/21,504.99,507.7843,494.63,496.08,3129366
05/04/21,510.78,511.63,496.79,503.18,4349502
05/03/21,512.65,518.95,505.2,509.11,4091895
04/30/21,505,514.55,505,513.47,4413242
04/29/21,507.6,509.29,499,509,5127792
04/28/21,505.2,508.395,503.34,506.52,3192983
04/27/21,512.62,512.99,504.5808,505.55,3761327
04/26/21,506.76,510.48,503,510.3,4388839
04/23/21,509.01,509.7,500.7,505.55,7314659
04/22/21,513.82,513.96,500.55,508.78,9061062
04/21/21,508,515.46,503.6001,508.9,22897449
04/20/21,554.42,563.56,546.3,549.57,11257650
04/19/21,546.9,556.44,545.53,554.44,4288715
04/16/21,550.54,551.98,539.51,546.54,3209075
04/15/21,544.17,553.49,542.66,549.22,3139050
04/14/21,554.87,554.87,538.53,540.02,3740294
04/13/21,557,559.75,550.3,553.73,2720344
04/12/21,551.05,557.98,549.58,552.78,2944060
04/09/21,552.69,556.9,547.11,555.31,2894034
04/08/21,551.13,556.899,547.57,554.58,4309829
04/07/21,543.5,549.64,541.45,546.99,2151319
04/06/21,544.81,554.165,543.3,544.53,3474205
04/05/21,540.01,542.85,529.23,540.67,3355904
04/01/21,529.93,540.5,527.03,539.42,3938637
03/31/21,515.675,528.13,515.44,521.66,3503111
03/30/21,510.505,514.41,506.91,513.39,2418129
03/29/21,505.66,518,504.4,513.95,3330049
