Date, Open, High, Low, Close, Volume
11/12/20, 1742.00, 1764.98, 1737.97, 1742.82, 1324363
11/11/20, 1748.40, 1762.90, 1743.06, 1747.23, 1591906
11/10/20, 1729.77, 1759.38, 1716.12, 1737.72, 2151058
11/09/20, 1795.98, 1816.89, 1757.545, 1761.42, 2672024
11/06/20, 1751.34, 1768.495, 1736.68, 1759.73, 1431084
11/05/20, 1770.45, 1791.818, 1741.03, 1762.50, 1987907
11/04/20, 1705.58, 1770.03, 1703.00, 1745.85, 3567149
11/03/20, 1630.76, 1659.00, 1612.108, 1645.66, 1571641
11/02/20, 1623.54, 1658.24, 1614.24, 1624.32, 2211449
10/30/20, 1667.44, 1681.315, 1601.57, 1616.11, 4996197
10/29/20, 1517.02, 1588.735, 1516.55, 1556.88, 2770343
10/28/20, 1550.01, 1553.81, 1508.48, 1510.80, 2258675
10/27/20, 1588.932, 1602.00, 1576.99, 1598.88, 1295138
10/26/20, 1615.00, 1629.58, 1567.78, 1584.29, 1791317
10/23/20, 1615.05, 1634.12, 1611.91, 1632.98, 1527402
10/22/20, 1585.00, 1613.42, 1577.48, 1606.66, 1525773
10/21/20, 1569.85, 1615.14, 1567.135, 1585.99, 3016053
10/20/20, 1523.11, 1573.84, 1520.50, 1551.08, 2085915
10/19/20, 1575.93, 1583.925, 1522.92, 1529.95, 1486652
10/16/20, 1561.83, 1577.71, 1557.66, 1567.70, 1710325
10/15/20, 1544.50, 1571.395, 1541.13, 1555.47, 1561485
10/14/20, 1574.60, 1583.85, 1545.895, 1563.44, 1659228
10/13/20, 1577.01, 1585.16, 1558.63, 1567.07, 1953609
10/12/20, 1538.00, 1588.42, 1529.30, 1564.59, 2767164
10/09/20, 1492.86, 1511.85, 1487.00, 1510.45, 1648340
10/08/20, 1465.45, 1488.027, 1465.45, 1483.43, 1303802
10/07/20, 1459.31, 1468.97, 1433.23, 1459.14, 1805448
10/06/20, 1475.50, 1484.52, 1445.01, 1451.02, 1304752
10/05/20, 1462.65, 1484.70, 1460.09, 1482.83, 1080058
10/02/20, 1459.63, 1479.03, 1447.35, 1455.60, 1561132
10/01/20, 1483.661, 1495.07, 1476.80, 1487.90, 1644221
09/30/20, 1460.935, 1486.198, 1455.755, 1465.60, 2046170
09/29/20, 1463.91, 1472.00, 1454.00, 1466.02, 1591112
09/28/20, 1471.99, 1472.99, 1446.28, 1458.66, 1539236
09/25/20, 1425.05, 1445.94, 1407.68, 1439.06, 1516677
09/24/20, 1402.68, 1437.99, 1402.15, 1422.86, 1727611
09/23/20, 1452.09, 1453.08, 1402.68, 1409.39, 1886299
09/22/20, 1450.32, 1463.97, 1429.495, 1459.82, 1697542
09/21/20, 1431.62, 1440.06, 1402.68, 1430.14, 2845405
09/18/20, 1488.30, 1495.20, 1431.62, 1451.09, 3152788
09/17/20, 1485.81, 1498.66, 1462.46, 1487.04, 2000356
09/16/20, 1542.48, 1554.37, 1511.59, 1512.09, 1107169
09/15/20, 1527.89, 1550.99, 1522.10, 1535.12, 1152055
09/14/20, 1531.647, 1557.00, 1505.11, 1508.83, 2133007
09/11/20, 1528.15, 1538.695, 1493.02, 1515.76, 1535337
09/10/20, 1550.18, 1573.66, 1520.00, 1526.05, 1651194
09/09/20, 1548.90, 1558.72, 1525.17, 1547.23, 1962078
09/08/20, 1525.00, 1555.55, 1516.50, 1523.60, 2701586
09/04/20, 1609.00, 1634.99, 1537.97, 1581.21, 2792533
09/03/20, 1699.52, 1700.00, 1607.71, 1629.51, 3186287
09/02/20, 1668.01, 1726.102, 1660.19, 1717.39, 2476072
09/01/20, 1632.16, 1659.22, 1629.53, 1655.08, 1133766
08/31/20, 1643.57, 1644.50, 1625.33, 1629.53, 1321097
