Date,Open,High,Low,Close,Volume
04/21/20,88.62,91.3839,88.33,89.05,23035020
04/20/20,92.47,94.71,90.46,91.71,23679430
04/17/20,92,95.7,90.96,95.18,30191900
04/16/20,90.23,90.57,87.05,87.33,32449619
04/15/20,91.15,92.03,90.13,90.79,30118619
04/14/20,101.02,102,93.64,95.5,46151262
04/13/20,103.11,103.11,97.3,98.19,26911949
04/09/20,96.92,104.39,96.89,102.76,42084672
04/08/20,92.1,94.86,90.55,94.3,22903260
04/07/20,94.45,94.5,90.38,90.64,22563811
04/06/20,88.99,90.99,87.7,89.46,26665500
04/03/20,86,87.48,82.77,84.05,21199449
04/02/20,83.51,87.91,82.96,87.51,24017961
04/01/20,85.1,86.56,83.25,84.36,28029570
03/31/20,92.05,94.17,89.34,90.03,23379301
03/30/20,90.65,94.09,89.3,93.5,21656930
03/27/20,93.19,94.84,90.55,91.13,30041461
03/26/20,94.08,98.57,93.5375,98.12,29840430
03/25/20,89.24,95.15,84.54,91.73,38111699
03/24/20,84.9,90.1,82.9,88.43,34363160
03/23/20,82.68,83.75,78.09,79.03,32536580
03/20/20,86.3,89.46,82.48,83.5,30150820
03/19/20,81.56,88.11,76.91,85.3,32175061
03/18/20,87.67,90.79,80.36,83.89,41525566
03/17/20,90.89,97.44,87.5,93.76,35239840
03/16/20,85.2,93.982,84.55,88.36,38589648
03/13/20,95.99,103.99,92,103.91,38543328
03/12/20,89.59,96.96,86.32,88.05,49725230
03/11/20,97.7,100.05,94.55,95.96,38157809
03/10/20,99,101.28,94.58,100.7,31102650
03/09/20,96.57,99.2302,93,93.44,40352031
03/06/20,106.26,110.3232,105.02,108.08,38159406
03/05/20,115.67,116.43,112.58,113.97,25025631
03/04/20,118.33,120.19,114.695,119.85,25795869
03/03/20,120.97,122.9469,116.24,116.96,32547740
03/02/20,116.63,121.58,114.46,121.52,27355449
02/28/20,117.52,118.49,112.66,116.11,45942578
02/27/20,122.91,125.62,121.3,121.37,23005471
02/26/20,126.93,128.95,126.34,126.64,24836160
02/25/20,131,132.23,125.59,126.26,20797189
02/24/20,131.44,133.2,130.7988,132.16,13618430
02/21/20,136.55,136.92,134.9225,135.81,9772770
02/20/20,137.17,138.36,136.53,137.49,7422800
02/19/20,136.91,138.39,136.34,137.49,7071399
02/18/20,137.34,137.705,135.05,135.64,8997247
02/14/20,137.84,138.19,136.94,137.46,6627891
